ticker,total_investment,quantity,total_value,total_pnl
CACO,74600,69131.5446279432,20808.594867081927,-53791.40513291807
HFFG,125800,22881.41315007749,71847.63969159908,-53952.36030840092
SOHO,125800,60270.66232111097,71722.09161083701,-54077.908389162985
FARM,125800,26358.399458286243,71694.84728065843,-54105.15271934157
SGMA,125800,29459.04763636419,71585.48772296858,-54214.51227703142
EEIQ,87500,55216.42350881154,33129.855421749045,-54370.144578250955
JOUT,125800,2005.586609334861,71338.71508198454,-54461.28491801546
FTHM,103700,18900.25218723429,49199.2476293793,-54500.7523706207
MPW,125800,12220.932204342713,71248.03381893488,-54551.966181065116
AEI,95500,41421.48395559281,40924.42514080926,-54575.57485919074
GOCO,104900,6137.6852998637205,50144.88936815482,-54755.11063184518
LEE,125800,8840.733621431511,70991.08861936447,-54808.91138063553
VISL,125800,12714.066413437416,70817.35210536055,-54982.64789463945
VFC,125800,4049.4856974695367,70744.51235423164,-55055.48764576836
NOAH,125800,8168.14327108468,70572.76066648107,-55227.239333518926
SHLS,91300,5500.7936588661405,36030.19951476635,-55269.80048523365
NOTE,94800,31076.630442141504,39467.32006878003,-55332.67993121997
WVVI,125800,19396.126829278674,70407.94260999214,-55392.05739000786
VEEE,79300,50790.3203819671,23871.45051897776,-55428.549481022244
CRMT,125800,1446.6362142233233,70234.18709684651,-55565.81290315349
UP,96000,18106.237132653543,40376.90915116647,-55623.09084883353
FORR,125800,3764.2847435254316,70166.26532177697,-55633.73467822303
FARO,125800,3952.12069015437,69952.53923096115,-55847.46076903885
GDOT,125800,6189.286317932124,69938.93657314568,-55861.06342685432
TMQ,125800,145689.0847892094,69930.7591357462,-55869.24086425381
RDIB,125800,6617.037615281979,69809.74810332464,-55990.251896675356
DAVA,125800,2088.2207887007094,69746.57752897574,-56053.422471024256
ICLK,125800,23204.645289461034,69521.11848222767,-56278.88151777233
HUIZ,115500,80901.87854368569,59220.17455389962,-56279.82544610038
MTEX,125800,9194.17533719865,69416.0255494996,-56383.974450500406
SMFL,64700,7114.10865262479,8252.365799585761,-56447.634200414235
INTG,125800,3799.129539278983,69334.11409184145,-56465.885908158554
ARRY,98400,6148.480876105351,41932.64063049519,-56467.35936950481
MESA,125800,55354.42166884116,69193.02708605146,-56606.97291394854
SES,89200,31145.339486808658,32391.15187818059,-56808.84812181941
RDI,125800,38229.822743784374,68813.67911587187,-56986.32088412813
SVC,125800,14937.7466057946,68713.63296208064,-57086.367037919365
PAGS,125800,7504.961909477942,68595.35442925258,-57204.64557074742
WRAP,125800,45698.711527272666,68548.067290909,-57251.932709090994
GP,101700,30196.89933824429,44389.44289115933,-57310.55710884067
YQ,94900,17770.038012746438,37494.77834274381,-57405.22165725619
AUDC,125800,6971.112082683392,67968.34280616307,-57831.65719383693
MXL,125800,4767.820468718525,67846.0830873296,-57953.91691267039
PSHG,125800,35486.683469797616,67779.56424281759,-58020.43575718241
SFIX,125800,18355.728641335576,67732.63973685149,-58067.36026314851
GFAI,74400,14173.048712387728,16299.005681334074,-58100.99431866592
PRO,125800,3794.4485660074483,67692.96299655979,-58107.037003440215
EVTL,97200,48198.632848874084,39040.8927225025,-58159.1072774975
IPGP,125800,1034.6332763311818,67633.98011547452,-58166.01988452548
IPGP,125800,1034.6332763311818,67633.98011547452,-58166.01988452548
IPGP,125800,1034.6332763311818,67633.98011547452,-58166.01988452548
IPGP,125800,1034.6332763311818,67633.98011547452,-58166.01988452548
IPGP,125800,1034.6332763311818,67633.98011547452,-58166.01988452548
IPGP,125800,1034.6332763311818,67633.98011547452,-58166.01988452548
GO,125800,4104.52148962759,67396.24317283517,-58403.756827164834
MLCO,125800,12180.129065303518,67356.11628662123,-58443.883713378775
XPON,61600,61097.20213875154,3115.957250809496,-58484.04274919051
NMG,92600,23950.785734021763,34010.11471445469,-58589.88528554531
HYFM,94500,50808.08129418149,35870.5038916069,-58629.4961083931
ISPO,90500,7285.463799619561,31837.475970582316,-58662.524029417684
EBON,106100,8099.691031972456,47310.29596660637,-58789.70403339363
NEWP,125800,46853.75336025735,67000.86484759084,-58799.13515240916
MMV,82300,48075.75463322758,23456.160151415403,-58843.8398485846
AMPG,92600,39556.42810838114,33622.9648352227,-58977.0351647773
MOND,87500,16544.15056707756,28455.939448705347,-59044.06055129465
CSIQ,125800,4711.044708111432,66378.62065613845,-59421.379343861554
KNDI,125800,37875.797658123076,66282.64590171538,-59517.35409828462
UONE,125800,33243.74646553498,66155.0557834517,-59644.944216548305
BEST,125800,24032.2634655051,66088.72453013902,-59711.27546986098
AXTI,125800,28221.84592207044,66039.11703534436,-59760.88296465564
CARV,125800,36434.54663990901,65950.17139269024,-59849.828607309755
HTZ,80600,7320.643294173364,20497.800874609944,-60102.199125390056
BEDU,125800,38164.12543586928,65642.29684157955,-60157.70315842045
HUSA,125800,64969.638989051324,65619.33475934308,-60180.66524065692
FOA,125800,6295.487281019845,65473.06532106858,-60326.93467893142
DENN,125800,11063.211806760539,65383.58008984263,-60416.41991015737
VFF,125800,66640.74752538229,65307.933845946034,-60492.066154053966
TDUP,87300,32125.07513852937,26805.162637378875,-60494.837362621125
ANGH,102200,47155.977797835345,41685.884530686504,-60514.115469313496
DBI,125800,12413.52710982677,65171.01732659054,-60628.98267340946
AGMH,125800,49287.10218660123,65058.97747152502,-60741.02252847498
SOPA,71500,14284.238531485473,10727.462953241686,-60772.53704675831
OFLX,125800,1279.9511406796953,65008.71960695199,-60791.28039304801
JWEL,88000,19768.92628791636,26885.74003436301,-61114.259965636986
SNBR,125800,4157.10688345899,64684.584851013344,-61115.415148986656
SABR,125800,20992.046059616274,64655.50026205211,-61144.49973794789
CLVT,125800,10077.80298154291,64598.71557393936,-61201.28442606064
RILYL,101100,4426.258880610647,39763.29456024588,-61336.70543975412
UONEK,125800,53418.24492260387,64379.6664780711,-61420.3335219289
DLTH,125800,16883.834139348117,64327.40710481559,-61472.59289518441
BMBL,90300,4636.964484592434,28795.54962620517,-61504.450373794825
DIN,125800,2154.132782075671,64279.3225458326,-61520.6774541674
MOGU,125800,32613.769273589045,64249.126402057846,-61550.873597942154
LPRO,125800,11568.486976006072,64205.104923347484,-61594.895076652516
MYNA,71200,13704.533447894466,9552.060179132966,-61647.93982086703
NRGV,87200,29842.773590751654,25366.358263646074,-61833.64173635392
KFFB,125800,23416.49995971458,63927.045336655094,-61872.954663344906
BB,125800,25742.67336027472,63841.83042448383,-61958.16957551617
PARA,125800,6195.966756230768,63818.45877096378,-61981.54122903622
SIRI,125800,2489.031006284604,63694.303830619,-62105.696169381
MODG,125800,6622.467038955291,63575.68610024149,-62224.31389975851
FTCI,85100,66234.72969946059,22850.98166735595,-62249.018332644046
SSTI,125800,4907.075048723569,63497.54907139235,-62302.45092860765
RILYP,124400,7049.966077925094,62039.702830415146,-62360.297169584854
BIGC,103400,7274.692865531359,41029.26679032058,-62370.73320967942
FUBO,125800,34189.00680989753,63249.66341343988,-62550.33658656012
GOOS,125800,6079.173554165482,63223.40264430034,-62576.59735569966
DHX,125800,39495.936132555726,63193.49875374566,-62606.50124625434
ADTN,125800,11780.251536417987,63142.149808033675,-62657.850191966325
GRRR,84300,6142.846469638584,21561.39104984868,-62738.60895015132
GGR,89200,26160.40500245263,26422.00880299209,-62777.99119700791
OCG,94200,29522.613594661263,31293.96872104344,-62906.031278956565
CYN,72900,2775.887757835497,9965.436812373076,-62934.563187626925
BEEM,125800,12021.010794185577,62749.67382354027,-63050.32617645973
GPMT,125800,23259.898887721436,62103.93180480569,-63696.06819519431
REE,92300,8447.357972016353,28552.07091213867,-63747.929087861325
VCSA,86400,5864.514231650892,22519.73414618413,-63880.26585381587
JG,125800,13894.048539803918,61828.51335204799,-63971.48664795201
SBSW,125800,15513.772630886691,61744.815366830764,-64055.184633169236
API,106100,21085.605364273357,41960.35487599198,-64139.64512400802
ARQQ,86900,74446.90175796616,22683.97001072787,-64216.02998927213
PRCH,117600,41575.47953563245,53216.61261612552,-64383.38738387448
BON,81100,11041.693793371276,16672.95752268883,-64427.04247731117
CRSR,100000,6028.028610216889,35565.36937515725,-64434.63062484275
WBD,125800,7890.849805139273,61232.99629395294,-64567.00370604706
DG,125800,722.1642334750945,61145.64432601405,-64654.35567398595
ZKIN,125800,125634.61668390526,61058.423888099715,-64741.576111900285
INVE,125800,17411.400036252075,60939.90012688226,-64860.09987311774
RFL,125800,38293.34186360176,60886.41484130498,-64913.58515869502
OPAD,94400,6998.143182764325,29462.183066395784,-64937.81693360422
KORE,94400,13131.740880559648,29021.14784697298,-65378.85215302702
STKH,88300,8544.016054531741,22641.64335932998,-65658.35664067001
SSRM,125800,10203.672744030491,59997.59690261696,-65802.40309738304
INTC,125800,3070.8581866196873,59912.44392381376,-65887.55607618624
REKR,125800,48696.829152871614,59897.10078685039,-65902.89921314962
TIXT,90900,6766.966434999212,24970.106532356018,-65929.89346764398
RTC,125800,7616.8351130630535,59868.3250056328,-65931.6749943672
TRVG,125800,33248.85437367701,59847.93628718969,-65952.06371281031
MPAA,125800,10665.068206956148,59724.380941854266,-66075.61905814573
AJX,125800,17014.73844425446,59551.584554890615,-66248.4154451094
ASTC,125800,7402.347158164586,59514.87086926614,-66285.12913073387
CATO,125800,13262.811781943306,59284.76588263793,-66515.23411736207
AIV,125800,6517.922370662831,59117.55391279983,-66682.44608720017
CHCT,125800,3533.9211073496626,59087.158488335306,-66712.8415116647
KC,109500,19430.546607380267,42747.20346275725,-66752.79653724274
JOB,125800,246977.43017271496,59027.60398587463,-66772.39601412538
SST,103200,29020.767498338697,36275.959372923375,-66924.04062707663
NINE,125800,53945.67814941484,58800.79098349345,-66999.20901650656
NCTY,125800,8489.038341307998,58519.18454286534,-67280.81545713465
THCH,88400,33895.85087025659,20964.583569300084,-67435.41643069992
SEED,125800,22786.04194454421,58104.405872064584,-67695.59412793542
NYCB,125800,5567.630374336715,57903.3537692194,-67896.6462307806
FOXF,125800,1535.3633207191629,57821.782424005825,-67978.21757599417
LESL,97400,9865.161224446487,29398.18063701355,-68001.81936298645
GHG,125800,23560.8978189244,57724.20077983594,-68075.79922016406
XIN,125800,20679.948720229968,57490.25685058123,-68309.74314941876
RNG,125800,2015.6651998461293,57446.45819561469,-68353.54180438531
BPT,125800,37986.202708992045,57359.16572831333,-68440.83427168668
INDI,124400,15101.118556330019,55723.12833695071,-68676.8716630493
TIRX,91300,13037.7699616125,22424.964706987088,-68875.03529301292
HAIN,125800,6992.964579400103,56852.80283080412,-68947.19716919589
WPRT,125800,10827.26256884803,56843.12848645215,-68956.87151354784
LEV,98900,37237.9050258774,29790.324464612342,-69109.67553538765
NRDY,95400,28384.802666692914,26114.018927079982,-69285.98107292003
LIQT,125800,19487.425032200914,56416.09509652851,-69383.9049034715
SSYS,125800,7966.755159529841,56404.625921656094,-69395.37407834391
DAO,122900,17099.108951525428,53349.21797192161,-69550.78202807839
MX,125800,12016.66436565097,56237.987168449385,-69562.01283155062
RMNI,125800,30214.332337791748,56198.65858051214,-69601.34141948786
SILC,125800,4254.377340836159,56157.78008757922,-69642.21991242078
UPXI,81100,62088.86208958944,11287.754688234154,-69812.24531176584
VLCN,73900,3146.4350163640793,3964.5080906119974,-69935.491909388
HE,125800,4969.8193899984635,55761.37488286771,-70038.6251171323
BKKT,95900,2323.006147825722,25855.058691147242,-70044.94130885275
CGA,125800,34844.56618244316,55751.30672266825,-70048.69327733175
CTRM,125800,12437.072135278951,55718.08340326803,-70081.91659673197
XOS,94700,5204.494903390996,24461.125053259057,-70238.87494674095
USAS,125800,205446.53176879568,55470.56578177699,-70329.434218223
UEIC,125800,6495.35526980304,55470.33375633982,-70329.66624366018
MSGM,92300,17644.645490657986,21967.58372000542,-70332.41627999458
BLBX,125800,27039.710501884558,55431.40523950947,-70368.59476049052
ASLE,125800,10674.726959059233,55401.83352833019,-70398.1664716698
SKLZ,110400,6780.064353485395,39934.57813679273,-70465.42186320727
MAPS,124700,57538.043501191576,54085.760753938695,-70614.2392460613
LEG,125800,4564.307453980896,55136.8336958602,-70663.1663041398
AGRI,80200,163158.75130538584,9463.207303411835,-70736.79269658816
WWR,125800,106621.90434869984,55016.899745975825,-70783.10025402418
VINO,92000,4462.706027129549,20974.717476315254,-71025.28252368474
BBGI,125800,96075.37229460738,54762.9615207416,-71037.0384792584
SQNS,125800,55181.80660686495,54629.989067051014,-71170.010932949
VHC,125800,7241.952302333367,54604.32008333503,-71195.67991666497
HTOO,94500,38672.343603040215,23126.06108736943,-71373.93891263058
BOOM,125800,5046.846571685679,54405.004695118194,-71394.9953048818
HPP,125800,10935.24518883187,54348.166294188646,-71451.83370581135
PLBY,101600,47110.88462394717,30056.74492921958,-71543.25507078042
CNEY,90700,34028.73988162516,18954.007481244676,-71745.99251875532
KITT,78300,4140.91429066761,6418.416953080615,-71881.58304691939
LLAP,85300,52829.65352209069,13339.48738837219,-71960.51261162781
VSAT,125800,3806.7278240715596,53789.064589776564,-72010.93541022344
EL,125800,634.8973960720305,53515.50209617738,-72284.49790382263
TPIC,125800,14156.621299151077,53370.46202778343,-72429.53797221657
MTLS,125800,10883.653369550957,53329.902548745755,-72470.09745125425
MKTW,100700,37532.00971255927,28149.007284419455,-72550.99271558055
BATL,118800,15212.973667982962,46247.439370339314,-72552.56062966069
SKIN,95600,15296.429638343136,22791.680307009392,-72808.31969299061
VNCE,125800,28616.209841032603,52939.988888173924,-72860.01111182608
PW,125800,47646.26418479239,52887.353926704825,-72912.64607329518
HOLO,78100,19505.441377002186,5073.365439811873,-73026.63456018813
GRWG,125800,26218.86733985065,52699.923103057205,-73100.0768969428
KPLT,118400,4092.6689850819257,45223.99306576994,-73176.00693423007
NFE,125800,4776.371112245801,52540.082234703805,-73259.9177652962
CLAR,125800,11675.484645183675,52422.92338456834,-73377.07661543167
WB,125800,7173.015251209858,52219.55253376626,-73580.44746623375
DOYU,125800,6798.720603277423,52078.198783702624,-73721.80121629738
BW,125800,41306.35166003746,52046.00269771913,-73753.99730228087
CREG,125800,54279.22366905676,52026.63738796725,-73773.36261203275
CREG,125800,54279.22366905676,52026.63738796725,-73773.36261203275
CREG,125800,54279.22366905676,52026.63738796725,-73773.36261203275
CREG,125800,54279.22366905676,52026.63738796725,-73773.36261203275
CREG,125800,54279.22366905676,52026.63738796725,-73773.36261203275
CREG,125800,54279.22366905676,52026.63738796725,-73773.36261203275
CREG,125800,54279.22366905676,52026.63738796725,-73773.36261203275
CREG,125800,54279.22366905676,52026.63738796725,-73773.36261203275
CREG,125800,54279.22366905676,52026.63738796725,-73773.36261203275
CREG,125800,54279.22366905676,52026.63738796725,-73773.36261203275
CREG,125800,54279.22366905676,52026.63738796725,-73773.36261203275
CNTY,125800,21483.85645133511,51990.93425131913,-73809.06574868088
SRG,125800,11688.946334119319,51898.92239233665,-73901.07760766335
MRIN,125800,22224.04601754685,51782.02552532401,-74017.97447467598
ALGT,125800,1208.5717670141796,51618.09906269511,-74181.90093730489
CEAD,125800,7594.455644535334,51566.35353668942,-74233.64646331058
MBI,125800,14893.380753388861,51531.097974862845,-74268.90202513715
AVD,125800,8592.456969197297,51382.89283968795,-74417.10716031205
PLCE,125800,4428.634866615754,51283.5914175324,-74516.4085824676
HELE,125800,914.3974296618153,51251.97523491487,-74548.02476508514
PLL,125800,6962.508613053442,51174.437641946235,-74625.56235805376
QUBT,125800,71069.97836306546,51063.78074163718,-74736.21925836282
OESX,125800,59893.587072889946,50909.55043993085,-74890.44956006916
RCRT,125800,23033.444406496343,50903.91301701309,-74896.08698298692
USEG,125800,54410.80867742954,50602.0524591859,-75197.9475408141
LIDR,92500,16304.386322458,17282.648568861012,-75217.35143113899
GWH,93000,3330.830032239953,17720.01634329142,-75279.98365670859
DOMO,125800,6934.102078097025,50410.92197550787,-75389.07802449213
IFBD,85700,5704.550683996998,10268.190959180421,-75431.80904081959
